Mechanical Angle,Electrical Angle,Target Velocity,Velocity,Target Iq,Iq,Target Id,Id
2.100000,4.210000,5.000000,0.750000,0.310000,0.310000,0.000000,0.000000
2.110000,4.350000,5.000000,0.740000,0.310000,0.310000,0.000000,0.000000
2.110000,4.410000,5.000000,0.770000,0.310000,0.310000,0.000000,0.000000
2.130000,4.530000,5.000000,0.780000,0.310000,0.310000,0.000000,0.000000
2.130000,4.610000,5.000000,0.800000,0.310000,0.310000,0.000000,0.000000
2.150000,4.790000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
2.150000,4.810000,5.000000,0.830000,0.310000,0.310000,0.000000,0.000000
2.160000,4.960000,5.000000,0.810000,0.310000,0.310000,0.000000,0.000000
2.170000,5.000000,5.000000,0.790000,0.310000,0.310000,0.000000,0.000000
2.180000,5.090000,5.000000,0.780000,0.310000,0.310000,0.000000,0.000000
2.180000,5.130000,5.000000,0.760000,0.310000,0.310000,0.000000,0.000000
2.190000,5.220000,5.000000,0.750000,0.310000,0.310000,0.000000,0.000000
2.190000,5.250000,5.000000,0.760000,0.310000,0.310000,0.000000,0.000000
2.210000,5.440000,5.000000,0.800000,0.310000,0.310000,0.000000,0.000000
2.210000,5.490000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
2.220000,5.610000,5.000000,0.830000,0.310000,0.310000,0.000000,0.000000
2.230000,5.660000,5.000000,0.850000,0.310000,0.310000,0.000000,0.000000
2.240000,5.780000,5.000000,0.830000,0.310000,0.310000,0.000000,0.000000
2.240000,5.820000,5.000000,0.810000,0.310000,0.310000,0.000000,0.000000
2.250000,5.930000,5.000000,0.800000,0.310000,0.310000,0.000000,0.000000
2.250000,5.960000,5.000000,0.740000,0.310000,0.320000,0.000000,0.000000
2.260000,6.040000,5.000000,0.710000,0.310000,0.310000,0.000000,0.000000
2.270000,6.080000,5.000000,0.680000,0.320000,0.320000,0.000000,0.000000
2.270000,6.150000,5.000000,0.660000,0.320000,0.320000,0.000000,0.000000
2.280000,6.190000,5.000000,0.610000,0.320000,0.320000,0.000000,0.000000
2.290000,0.010000,5.000000,0.620000,0.320000,0.320000,0.000000,0.000000
2.290000,0.060000,5.000000,0.670000,0.320000,0.310000,0.000000,0.000000
2.300000,0.210000,5.000000,0.690000,0.320000,0.320000,0.000000,0.000000
2.310000,0.260000,5.000000,0.690000,0.320000,0.320000,0.000000,0.000000
2.320000,0.390000,5.000000,0.730000,0.310000,0.310000,0.000000,0.000000
2.320000,0.410000,5.000000,0.730000,0.310000,0.310000,0.000000,0.000000
2.330000,0.510000,5.000000,0.740000,0.310000,0.310000,0.000000,0.000000
2.330000,0.530000,5.000000,0.670000,0.320000,0.310000,0.000000,0.000000
2.350000,0.740000,5.000000,0.690000,0.320000,0.310000,0.000000,0.000000
2.350000,0.760000,5.000000,0.660000,0.320000,0.320000,0.000000,0.000000
2.360000,0.820000,5.000000,0.650000,0.320000,0.320000,0.000000,0.000000
2.360000,0.840000,5.000000,0.670000,0.320000,0.320000,0.000000,0.000000
2.370000,0.950000,5.000000,0.650000,0.320000,0.320000,0.000000,0.000000
2.370000,0.990000,5.000000,0.670000,0.320000,0.320000,0.000000,0.000000
2.390000,1.140000,5.000000,0.710000,0.310000,0.310000,0.000000,0.000000
2.390000,1.190000,5.000000,0.770000,0.310000,0.310000,0.000000,0.000000
2.410000,1.370000,5.000000,0.760000,0.310000,0.310000,0.000000,0.000000
2.410000,1.410000,5.000000,0.760000,0.310000,0.310000,0.000000,0.000000
2.420000,1.480000,5.000000,0.730000,0.310000,0.310000,0.000000,0.000000
2.420000,1.520000,5.000000,0.700000,0.320000,0.320000,0.000000,0.000000
2.430000,1.620000,5.000000,0.700000,0.320000,0.310000,0.000000,0.000000
2.430000,1.640000,5.000000,0.710000,0.310000,0.310000,0.000000,0.000000
2.440000,1.730000,5.000000,0.690000,0.320000,0.320000,0.000000,0.000000
2.450000,1.800000,5.000000,0.660000,0.320000,0.320000,0.000000,0.000000
2.460000,1.890000,5.000000,0.690000,0.320000,0.320000,0.000000,0.000000
2.460000,1.950000,5.000000,0.740000,0.310000,0.310000,0.000000,0.000000
2.480000,2.140000,5.000000,0.800000,0.310000,0.310000,0.000000,0.000000
2.490000,2.220000,5.000000,0.840000,0.310000,0.310000,0.000000,0.000000
2.510000,2.410000,5.000000,0.870000,0.310000,0.310000,0.000000,0.000000
2.510000,2.470000,5.000000,0.850000,0.310000,0.310000,0.000000,0.000000
2.520000,2.600000,5.000000,0.850000,0.310000,0.310000,0.000000,0.000000
2.530000,2.650000,5.000000,0.840000,0.310000,0.310000,0.000000,0.000000
2.540000,2.770000,5.000000,0.840000,0.310000,0.310000,0.000000,0.000000
2.540000,2.820000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
2.550000,2.960000,5.000000,0.850000,0.310000,0.310000,0.000000,0.000000
2.560000,2.980000,5.000000,0.840000,0.310000,0.310000,0.000000,0.000000
2.580000,3.230000,5.000000,0.890000,0.310000,0.300000,0.000000,0.000000
2.590000,3.310000,5.000000,0.970000,0.300000,0.300000,0.000000,0.000000
2.610000,3.570000,5.000000,1.040000,0.300000,0.300000,0.000000,0.000000
2.610000,3.620000,5.000000,1.070000,0.300000,0.300000,0.000000,0.000000
2.640000,3.930000,5.000000,1.190000,0.290000,0.290000,0.000000,0.000000
2.650000,4.080000,5.000000,1.350000,0.280000,0.280000,0.000000,0.000000
2.710000,4.620000,5.000000,1.650000,0.270000,0.270000,0.000000,0.000000
2.720000,4.870000,5.000000,1.890000,0.260000,0.250000,0.000000,0.000000
2.820000,5.950000,5.000000,2.680000,0.220000,0.210000,0.000000,0.000000
2.880000,0.220000,5.000000,3.360000,0.180000,0.170000,0.000000,0.000000
3.020000,1.750000,5.000000,4.100000,0.140000,0.140000,0.000000,0.000000
3.060000,2.370000,5.000000,4.800000,0.110000,0.100000,0.000000,0.000000
3.220000,4.010000,5.000000,5.400000,0.080000,0.090000,0.000000,0.000000
3.260000,4.420000,5.000000,5.610000,0.070000,0.080000,0.000000,0.000000
3.370000,5.670000,5.000000,5.870000,0.050000,0.060000,0.000000,0.000000
3.420000,6.180000,5.000000,6.200000,0.030000,0.040000,0.000000,0.000000
3.510000,0.910000,5.000000,6.110000,0.030000,0.060000,0.000000,0.000000
3.530000,1.130000,5.000000,5.870000,0.040000,0.070000,0.000000,0.000000
3.600000,1.870000,5.000000,5.750000,0.050000,0.060000,0.000000,0.000000
3.630000,2.270000,5.000000,5.860000,0.040000,0.050000,0.000000,0.000000
3.730000,3.300000,5.000000,5.760000,0.040000,0.060000,0.000000,0.000000
3.740000,3.440000,5.000000,5.480000,0.060000,0.080000,0.000000,0.000000
3.750000,3.500000,5.000000,4.780000,0.090000,0.110000,0.000000,0.000000
3.750000,3.580000,5.000000,4.410000,0.110000,0.120000,0.000000,0.000000
3.810000,4.150000,5.000000,4.340000,0.120000,0.110000,0.000000,0.000000
3.840000,4.560000,5.000000,4.640000,0.100000,0.100000,0.000000,0.000000
3.980000,6.100000,5.000000,5.190000,0.070000,0.070000,0.000000,0.010000
4.020000,0.180000,5.000000,5.450000,0.060000,0.070000,0.000000,0.000000
4.080000,0.950000,5.000000,5.350000,0.060000,0.070000,0.000000,0.000000
4.110000,1.220000,5.000000,5.310000,0.070000,0.080000,0.000000,0.000000
4.210000,2.290000,5.000000,5.460000,0.060000,0.060000,0.000000,0.000000
4.240000,2.660000,5.000000,5.530000,0.050000,0.050000,0.000000,0.000000
4.320000,3.560000,5.000000,5.430000,0.060000,0.070000,0.000000,0.000000
4.350000,3.830000,5.000000,5.390000,0.060000,0.060000,0.000000,0.000000
4.430000,4.740000,5.000000,5.510000,0.050000,0.050000,0.000000,0.000000
4.470000,5.150000,5.000000,5.710000,0.040000,0.040000,0.000000,0.000000
4.550000,6.100000,5.000000,5.580000,0.040000,0.060000,0.000000,0.000000
4.570000,6.250000,5.000000,5.300000,0.060000,0.070000,0.000000,0.000000
4.610000,0.490000,5.000000,4.980000,0.070000,0.080000,0.000000,0.000000
4.640000,0.730000,5.000000,4.930000,0.080000,0.080000,0.000000,0.000000
4.720000,1.640000,5.000000,5.030000,0.070000,0.070000,0.000000,0.000000
4.760000,2.070000,5.000000,5.300000,0.060000,0.050000,0.000000,0.000000
4.860000,3.150000,5.000000,5.440000,0.050000,0.060000,0.000000,0.000000
4.870000,3.360000,5.000000,5.310000,0.050000,0.060000,0.000000,0.000000
4.920000,3.860000,5.000000,5.040000,0.070000,0.080000,0.000000,0.000000
4.950000,4.140000,5.000000,5.030000,0.070000,0.070000,0.000000,0.000000
5.040000,5.150000,5.000000,5.240000,0.060000,0.060000,0.000000,0.000000
5.070000,5.500000,5.000000,5.350000,0.050000,0.050000,0.000000,0.000000
5.150000,0.150000,5.000000,5.280000,0.050000,0.060000,0.000000,0.000000
5.170000,0.320000,5.000000,5.110000,0.060000,0.070000,0.000000,0.000000
5.230000,1.020000,5.000000,4.950000,0.070000,0.070000,0.000000,0.000000
5.250000,1.260000,5.000000,4.890000,0.070000,0.070000,0.000000,0.000000
5.340000,2.230000,5.000000,5.020000,0.070000,0.070000,0.000000,0.000000
5.370000,2.560000,5.000000,5.050000,0.060000,0.060000,0.000000,0.000000
5.470000,3.570000,5.000000,5.160000,0.060000,0.060000,0.000000,0.000000
5.490000,3.870000,5.000000,5.210000,0.060000,0.060000,0.000000,0.000000
5.560000,4.630000,5.000000,5.090000,0.060000,0.070000,0.000000,0.000000
5.580000,4.860000,5.000000,5.030000,0.060000,0.070000,0.000000,0.000000
5.640000,5.450000,5.000000,4.790000,0.080000,0.080000,0.000000,0.000000
5.650000,5.630000,5.000000,4.610000,0.090000,0.090000,0.000000,0.000000
5.670000,5.880000,5.000000,4.120000,0.110000,0.120000,0.000000,0.000000
5.680000,5.920000,5.000000,3.800000,0.130000,0.140000,0.000000,0.000000
5.690000,6.020000,5.000000,3.360000,0.160000,0.160000,0.000000,0.000000
5.690000,6.080000,5.000000,3.140000,0.170000,0.170000,0.000000,0.000000
5.710000,0.000000,5.000000,2.910000,0.190000,0.180000,0.000000,0.000000
5.720000,0.080000,5.000000,2.760000,0.200000,0.200000,0.000000,0.000000
5.730000,0.220000,5.000000,2.460000,0.220000,0.220000,0.000000,0.000000
5.740000,0.230000,5.000000,2.290000,0.240000,0.230000,0.000000,0.000000
5.740000,0.310000,5.000000,2.030000,0.250000,0.240000,0.000000,0.000000
5.740000,0.350000,5.000000,1.870000,0.260000,0.250000,0.000000,0.000000
5.750000,0.420000,5.000000,1.660000,0.270000,0.260000,0.000000,0.000000
5.750000,0.440000,5.000000,1.520000,0.270000,0.260000,0.000000,0.000000
5.760000,0.510000,5.000000,1.350000,0.280000,0.270000,0.000000,0.000000
5.760000,0.540000,5.000000,1.230000,0.290000,0.280000,0.000000,0.000000
5.770000,0.600000,5.000000,1.170000,0.290000,0.290000,0.000000,0.000000
5.770000,0.630000,5.000000,1.100000,0.300000,0.280000,0.000000,0.000000
5.790000,0.820000,5.000000,1.100000,0.290000,0.290000,0.000000,0.000000
5.790000,0.870000,5.000000,1.080000,0.300000,0.290000,0.000000,0.000000
5.800000,0.970000,5.000000,0.990000,0.300000,0.290000,0.000000,0.000000
5.800000,1.020000,5.000000,1.010000,0.300000,0.290000,0.000000,0.000000
5.820000,1.130000,5.000000,0.940000,0.300000,0.300000,0.000000,0.000000
5.820000,1.170000,5.000000,0.880000,0.310000,0.290000,0.000000,0.000000
5.830000,1.290000,5.000000,0.840000,0.310000,0.300000,0.000000,0.000000
5.830000,1.310000,5.000000,0.790000,0.310000,0.300000,0.000000,0.000000
5.830000,1.340000,5.000000,0.710000,0.310000,0.310000,0.000000,0.000000
5.840000,1.360000,5.000000,0.690000,0.320000,0.310000,0.000000,0.010000
5.840000,1.390000,5.000000,0.600000,0.320000,0.310000,0.000000,0.000000
5.840000,1.420000,5.000000,0.590000,0.320000,0.320000,0.000000,0.000000
5.850000,1.450000,5.000000,0.550000,0.320000,0.320000,0.000000,0.000000
5.850000,1.490000,5.000000,0.540000,0.320000,0.320000,0.000000,0.000000
5.860000,1.580000,5.000000,0.570000,0.320000,0.320000,0.000000,0.000000
5.860000,1.620000,5.000000,0.560000,0.320000,0.320000,0.000000,0.000000
5.870000,1.790000,5.000000,0.640000,0.320000,0.310000,0.000000,0.000000
5.880000,1.880000,5.000000,0.730000,0.310000,0.310000,0.000000,0.000000
5.900000,2.080000,5.000000,0.770000,0.310000,0.310000,0.000000,0.000000
5.910000,2.150000,5.000000,0.860000,0.310000,0.300000,0.000000,0.000000
5.930000,2.350000,5.000000,0.910000,0.300000,0.300000,0.000000,0.000000
5.930000,2.400000,5.000000,0.880000,0.310000,0.300000,0.000000,0.010000
5.940000,2.500000,5.000000,0.840000,0.310000,0.310000,0.000000,0.000000
5.940000,2.530000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
5.950000,2.660000,5.000000,0.810000,0.310000,0.310000,0.000000,0.000000
5.960000,2.710000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
5.970000,2.870000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
5.980000,2.930000,5.000000,0.850000,0.310000,0.310000,0.000000,0.000000
5.990000,3.060000,5.000000,0.840000,0.310000,0.300000,0.000000,0.000000
5.990000,3.110000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
6.000000,3.210000,5.000000,0.820000,0.310000,0.310000,0.000000,0.000000
6.010000,3.240000,5.000000,0.770000,0.310000,0.310000,0.000000,0.000000
6.010000,3.320000,5.000000,0.730000,0.310000,0.310000,0.000000,0.000000
6.010000,3.340000,5.000000,0.690000,0.320000,0.310000,0.000000,0.000000
6.020000,3.420000,5.000000,0.660000,0.320000,0.310000,0.000000,0.000000
6.030000,3.450000,5.000000,0.610000,0.320000,0.320000,0.000000,0.000000
6.040000,3.570000,5.000000,0.660000,0.320000,0.310000,0.000000,0.000000
6.040000,3.630000,5.000000,0.670000,0.320000,0.310000,0.000000,0.000000
6.060000,3.790000,5.000000,0.740000,0.310000,0.310000,0.000000,0.000000
6.060000,3.830000,5.000000,0.720000,0.310000,0.310000,0.000000,0.000000
6.080000,4.000000,5.000000,0.770000,0.310000,0.310000,0.000000,0.000000
6.080000,4.050000,5.000000,0.750000,0.310000,0.310000,0.000000,0.000000
6.100000,4.220000,5.000000,0.770000,0.310000,0.310000,0.000000,0.000000
6.100000,4.250000,5.000000,0.790000,0.310000,0.310000,0.000000,0.000000
6.110000,4.390000,5.000000,0.780000,0.310000,0.310000,0.000000,0.000000
6.120000,4.450000,5.000000,0.810000,0.310000,0.310000,0.000000,0.000000
6.150000,4.770000,5.000000,1.010000,0.300000,0.300000,0.000000,0.000000
6.160000,4.920000,5.000000,1.150000,0.290000,0.290000,0.000000,0.000000
6.200000,5.380000,5.000000,1.380000,0.280000,0.280000,0.000000,0.000000
6.210000,5.540000,5.000000,1.510000,0.270000,0.270000,0.000000,0.000000
6.260000,6.040000,5.000000,1.760000,0.260000,0.270000,0.000000,0.000000
6.280000,6.190000,5.000000,1.830000,0.260000,0.260000,0.000000,0.000000
0.040000,0.420000,5.000000,2.060000,0.250000,0.240000,0.000000,0.000000
0.060000,0.690000,5.000000,2.340000,0.230000,0.230000,0.000000,0.000000
0.180000,2.030000,5.000000,3.370000,0.180000,0.160000,0.000000,0.000000
0.260000,2.890000,5.000000,4.520000,0.120000,0.100000,0.000000,0.000000
0.430000,4.760000,5.000000,5.280000,0.090000,0.080000,0.000000,0.000000
0.490000,5.400000,5.000000,5.890000,0.050000,0.060000,0.000000,0.000000
0.620000,0.530000,5.000000,6.040000,0.040000,0.070000,0.000000,0.000000
0.640000,0.770000,5.000000,5.900000,0.050000,0.060000,0.000000,0.000000
0.730000,1.800000,5.000000,5.980000,0.040000,0.050000,0.000000,0.000000
0.780000,2.280000,5.000000,6.280000,0.020000,0.030000,0.000000,0.000000
0.880000,3.400000,5.000000,6.140000,0.030000,0.050000,0.000000,0.000000
0.890000,3.540000,5.000000,5.800000,0.040000,0.060000,0.000000,0.000000
0.940000,4.110000,5.000000,5.520000,0.050000,0.070000,0.000000,0.000000
0.960000,4.400000,5.000000,5.470000,0.060000,0.070000,0.000000,0.000000
1.080000,5.580000,5.000000,5.700000,0.040000,0.050000,0.000000,0.000000
1.120000,6.010000,5.000000,5.930000,0.030000,0.040000,0.000000,0.000000
1.200000,0.630000,5.000000,5.820000,0.030000,0.050000,0.000000,0.000000
1.220000,0.870000,5.000000,5.690000,0.040000,0.050000,0.000000,0.000000
1.300000,1.760000,5.000000,5.750000,0.030000,0.040000,0.000000,0.000000
1.340000,2.210000,5.000000,5.950000,0.020000,0.030000,0.000000,0.000000
1.430000,3.110000,5.000000,5.760000,0.030000,0.040000,0.000000,0.000000
1.440000,3.270000,5.000000,5.490000,0.040000,0.050000,0.000000,0.000000
1.490000,3.800000,5.000000,5.170000,0.050000,0.060000,0.000000,0.000000
1.500000,4.040000,5.000000,5.040000,0.060000,0.070000,0.000000,0.000000
1.610000,5.080000,5.000000,5.290000,0.050000,0.050000,0.000000,0.000000
1.650000,5.500000,5.000000,5.550000,0.030000,0.040000,0.000000,0.000000
1.740000,0.240000,5.000000,5.550000,0.030000,0.040000,0.000000,0.000000
1.750000,0.450000,5.000000,5.410000,0.040000,0.050000,0.000000,0.000000
1.830000,1.240000,5.000000,5.390000,0.040000,0.050000,0.000000,0.000000
1.850000,1.560000,5.000000,5.390000,0.040000,0.040000,0.000000,0.000000
1.940000,2.530000,5.000000,5.380000,0.040000,0.040000,0.000000,0.000000
1.970000,2.810000,5.000000,5.360000,0.040000,0.040000,0.000000,0.000000
2.030000,3.510000,5.000000,5.160000,0.050000,0.050000,0.000000,0.000000
2.050000,3.740000,5.000000,5.030000,0.050000,0.060000,0.000000,0.000000
2.130000,4.600000,5.000000,5.070000,0.050000,0.050000,0.000000,0.000000
2.160000,4.950000,5.000000,5.130000,0.050000,0.050000,0.000000,0.000000
2.260000,5.990000,5.000000,5.260000,0.040000,0.040000,0.000000,0.000000
2.280000,6.250000,5.000000,5.280000,0.040000,0.050000,0.000000,0.000000
2.340000,0.580000,5.000000,5.050000,0.050000,0.050000,0.000000,0.000000
2.360000,0.790000,5.000000,4.940000,0.060000,0.060000,0.000000,0.000000
2.400000,1.280000,5.000000,4.650000,0.070000,0.070000,0.000000,0.000000
2.430000,1.530000,5.000000,4.630000,0.070000,0.070000,0.000000,0.000000
2.520000,2.530000,5.000000,4.850000,0.060000,0.060000,0.000000,0.000000
2.540000,2.910000,5.000000,5.020000,0.050000,0.050000,0.000000,0.000000
2.640000,3.910000,5.000000,5.120000,0.050000,0.050000,0.000000,0.000000
2.660000,4.150000,5.000000,5.110000,0.050000,0.050000,0.000000,0.000000
2.720000,4.820000,5.000000,4.890000,0.060000,0.060000,0.000000,0.000000
2.750000,5.080000,5.000000,4.880000,0.060000,0.060000,0.000000,0.000000
2.840000,6.130000,5.000000,5.110000,0.050000,0.050000,0.000000,0.000000
2.880000,0.220000,5.000000,5.280000,0.040000,0.040000,0.000000,0.000000
2.960000,1.130000,5.000000,5.290000,0.040000,0.050000,0.000000,0.000000
2.970000,1.300000,5.000000,5.110000,0.050000,0.050000,0.000000,0.000000
3.040000,2.000000,5.000000,5.100000,0.050000,0.050000,0.000000,0.000000
3.060000,2.350000,5.000000,5.230000,0.040000,0.040000,0.000000,0.000000
3.160000,3.400000,5.000000,5.260000,0.040000,0.040000,0.000000,0.000000
3.180000,3.620000,5.000000,5.140000,0.040000,0.050000,0.000000,0.000000
3.230000,4.130000,5.000000,4.790000,0.060000,0.060000,0.000000,0.000000
3.240000,4.270000,5.000000,4.570000,0.070000,0.080000,0.000000,0.000000
3.330000,5.170000,5.000000,4.810000,0.060000,0.050000,0.000000,0.000000
3.370000,5.650000,5.000000,5.120000,0.050000,0.040000,0.000000,0.000000
3.490000,0.640000,5.000000,5.370000,0.030000,0.040000,0.000000,0.000000
3.500000,0.840000,5.000000,5.210000,0.040000,0.050000,0.000000,0.000000
3.540000,1.250000,5.000000,4.850000,0.060000,0.060000,0.000000,0.000000
3.560000,1.500000,5.000000,4.810000,0.060000,0.060000,0.000000,0.000000
3.670000,2.670000,5.000000,5.130000,0.050000,0.040000,0.000000,0.000000
3.710000,3.050000,5.000000,5.330000,0.030000,0.030000,0.000000,0.000000
3.760000,3.670000,5.000000,5.020000,0.050000,0.060000,0.000000,0.000000
3.770000,3.750000,5.000000,4.670000,0.070000,0.070000,0.000000,0.000000
3.800000,4.140000,5.000000,4.420000,0.080000,0.080000,0.000000,0.000000
3.830000,4.400000,5.000000,4.410000,0.080000,0.080000,0.000000,0.000000
3.940000,5.580000,5.000000,4.820000,0.060000,0.060000,0.000000,0.000000
3.970000,6.020000,5.000000,5.100000,0.050000,0.040000,0.000000,0.000000
4.050000,0.590000,5.000000,5.070000,0.050000,0.060000,0.000000,0.000000
4.070000,0.810000,5.000000,4.970000,0.060000,0.060000,0.000000,0.000000
4.140000,1.560000,5.000000,4.930000,0.060000,0.050000,0.000000,0.000000
4.170000,2.010000,5.000000,5.190000,0.050000,0.040000,0.000000,0.000000
4.280000,3.120000,5.000000,5.210000,0.040000,0.050000,0.000000,0.000000
4.300000,3.260000,5.000000,4.960000,0.060000,0.060000,0.000000,0.000000
4.340000,3.740000,5.000000,4.690000,0.070000,0.080000,0.000000,0.000000
4.360000,4.010000,5.000000,4.660000,0.070000,0.070000,0.000000,0.000000
4.460000,5.120000,5.000000,5.010000,0.050000,0.050000,0.000000,0.000000
4.500000,5.560000,5.000000,5.350000,0.040000,0.030000,0.000000,0.000000
4.600000,0.340000,5.000000,5.390000,0.030000,0.040000,0.000000,0.000000
4.620000,0.540000,5.000000,5.260000,0.040000,0.050000,0.000000,0.000000
4.670000,1.110000,5.000000,5.020000,0.050000,0.050000,0.000000,0.000000
4.700000,1.410000,5.000000,5.090000,0.050000,0.050000,0.000000,0.000000
4.790000,2.460000,5.000000,5.200000,0.040000,0.040000,0.000000,0.000000
4.810000,2.710000,5.000000,5.140000,0.040000,0.050000,0.000000,0.000000
4.870000,3.280000,5.000000,4.860000,0.060000,0.060000,0.000000,0.000000
4.880000,3.430000,5.000000,4.630000,0.070000,0.080000,0.000000,0.000000
4.940000,4.050000,5.000000,4.580000,0.070000,0.070000,0.000000,0.000000
4.960000,4.400000,5.000000,4.770000,0.070000,0.060000,0.000000,0.000000
5.070000,5.470000,5.000000,4.900000,0.060000,0.060000,0.000000,0.000000
5.090000,5.760000,5.000000,4.950000,0.060000,0.050000,0.000000,0.000000
5.170000,0.310000,5.000000,4.860000,0.060000,0.060000,0.000000,0.000000
5.190000,0.560000,5.000000,4.810000,0.070000,0.060000,0.000000,0.000000
5.270000,1.450000,5.000000,4.910000,0.060000,0.060000,0.000000,0.000000
5.310000,1.830000,5.000000,5.050000,0.050000,0.050000,0.000000,0.000000
5.410000,2.950000,5.000000,5.270000,0.040000,0.050000,0.000000,0.000000
5.430000,3.210000,5.000000,5.240000,0.040000,0.050000,0.000000,0.000000
5.500000,4.010000,5.000000,5.180000,0.040000,0.050000,0.000000,0.000000
5.530000,4.240000,5.000000,5.150000,0.050000,0.050000,0.000000,0.000000
5.600000,5.060000,5.000000,5.080000,0.050000,0.050000,0.000000,0.000000
5.620000,5.390000,5.000000,5.110000,0.050000,0.040000,0.000000,0.000000
5.730000,0.150000,5.000000,5.250000,0.040000,0.040000,0.000000,0.000000
5.750000,0.450000,5.000000,5.290000,0.040000,0.040000,0.000000,0.000000
5.810000,1.110000,5.000000,5.050000,0.050000,0.050000,0.000000,0.000000
5.830000,1.300000,5.000000,4.950000,0.050000,0.060000,0.000000,0.000000
5.900000,2.070000,5.000000,4.980000,0.050000,0.050000,0.000000,0.000000
5.930000,2.410000,5.000000,5.100000,0.050000,0.040000,0.000000,0.000000
6.020000,3.370000,5.000000,5.120000,0.050000,0.050000,0.000000,0.000000
6.040000,3.570000,5.000000,4.960000,0.050000,0.060000,0.000000,0.000000
6.090000,4.170000,5.000000,4.740000,0.060000,0.070000,0.000000,0.000000
6.110000,4.330000,5.000000,4.560000,0.070000,0.080000,0.000000,0.000000
6.170000,5.080000,5.000000,4.710000,0.070000,0.060000,0.000000,0.000000
6.210000,5.460000,5.000000,4.910000,0.060000,0.050000,0.000000,0.000000
0.020000,0.240000,5.000000,4.980000,0.050000,0.060000,0.000000,0.000000
0.040000,0.480000,5.000000,4.940000,0.060000,0.060000,0.000000,0.000000
0.100000,1.060000,5.000000,4.660000,0.070000,0.080000,0.000000,0.000000
0.110000,1.250000,5.000000,4.480000,0.080000,0.080000,0.000000,0.000000
0.200000,2.160000,5.000000,4.680000,0.070000,0.060000,0.000000,0.000000
0.230000,2.560000,5.000000,4.950000,0.060000,0.040000,0.000000,0.000000
0.350000,3.830000,5.000000,5.170000,0.050000,0.050000,0.000000,0.000000
0.360000,4.030000,5.000000,5.050000,0.050000,0.060000,0.000000,0.000000
0.420000,4.640000,5.000000,4.900000,0.060000,0.060000,0.000000,0.000000
0.450000,4.950000,5.000000,4.960000,0.060000,0.060000,0.000000,0.000000
0.560000,6.100000,5.000000,5.220000,0.050000,0.040000,0.000000,0.000000
0.580000,0.130000,5.000000,5.250000,0.040000,0.050000,0.000000,0.000000
0.630000,0.680000,5.000000,5.020000,0.050000,0.060000,0.000000,0.000000
0.650000,0.890000,5.000000,4.850000,0.060000,0.060000,0.000000,0.000000
0.730000,1.740000,5.000000,4.930000,0.060000,0.050000,0.000000,0.000000
0.780000,2.240000,5.000000,5.290000,0.040000,0.030000,0.000000,0.000000
0.870000,3.330000,5.000000,5.250000,0.040000,0.040000,0.000000,0.000000
0.880000,3.480000,5.000000,5.020000,0.050000,0.060000,0.000000,0.000000
0.940000,4.060000,5.000000,4.860000,0.060000,0.060000,0.000000,0.000000
0.960000,4.330000,5.000000,4.820000,0.060000,0.060000,0.000000,0.000000
1.070000,5.500000,5.000000,5.160000,0.050000,0.040000,0.000000,0.000000
1.110000,5.930000,5.000000,5.410000,0.030000,0.030000,0.000000,0.000000
1.190000,0.470000,5.000000,5.260000,0.040000,0.050000,0.000000,0.000000
1.210000,0.680000,5.000000,5.150000,0.050000,0.050000,0.000000,0.000000
1.270000,1.440000,5.000000,5.170000,0.040000,0.040000,0.000000,0.000000
1.310000,1.870000,5.000000,5.350000,0.030000,0.030000,0.000000,0.000000
1.410000,2.980000,5.000000,5.420000,0.030000,0.040000,0.000000,0.000000
1.430000,3.140000,5.000000,5.220000,0.040000,0.050000,0.000000,0.000000
1.470000,3.610000,5.000000,4.860000,0.060000,0.060000,0.000000,0.000000
1.480000,3.780000,5.000000,4.670000,0.070000,0.070000,0.000000,0.000000
1.560000,4.620000,5.000000,4.780000,0.060000,0.060000,0.000000,0.000000
1.600000,5.060000,5.000000,5.070000,0.050000,0.040000,0.000000,0.000000
1.720000,0.000000,5.000000,5.310000,0.040000,0.040000,0.000000,0.000000
1.740000,0.240000,5.000000,5.230000,0.040000,0.050000,0.000000,0.000000
1.790000,0.850000,5.000000,5.000000,0.050000,0.050000,0.000000,0.000000
1.820000,1.160000,5.000000,5.060000,0.050000,0.050000,0.000000,0.000000
1.920000,2.240000,5.000000,5.310000,0.030000,0.040000,0.000000,0.000000
1.940000,2.520000,5.000000,5.250000,0.040000,0.040000,0.000000,0.000000
2.010000,3.250000,5.000000,5.060000,0.050000,0.050000,0.000000,0.000000
2.020000,3.380000,5.000000,4.790000,0.060000,0.060000,0.000000,0.000000
2.090000,4.090000,5.000000,4.830000,0.060000,0.060000,0.000000,0.000000
2.110000,4.400000,5.000000,4.880000,0.060000,0.050000,0.000000,0.000000
2.200000,5.380000,5.000000,4.980000,0.050000,0.050000,0.000000,0.000000
